Place_ID X Date,target
0OS9LVX X 2020-04-02,43.88
0OS9LVX X 2020-04-03,40.49
0OS9LVX X 2020-04-04,106.82
0Q2LTOG X 2020-01-02,110.78
0Q2LTOG X 2020-01-03,109.16
0Q2LTOG X 2020-01-04,127.5
0Q2LTOG X 2020-01-05,113.93
0Q2LTOG X 2020-01-06,97.23
0Q2LTOG X 2020-01-07,64.62
0Q2LTOG X 2020-01-08,45.52
0Q2LTOG X 2020-01-09,123.41
0Q2LTOG X 2020-01-10,127.45
0Q2LTOG X 2020-01-11,125.16
0Q2LTOG X 2020-01-12,103.63
0Q2LTOG X 2020-01-13,75.21
0Q2LTOG X 2020-01-14,138.62
0Q2LTOG X 2020-01-15,94.29
0Q2LTOG X 2020-01-16,106.32
0Q2LTOG X 2020-01-17,135.834
0Q2LTOG X 2020-01-18,110.95
0Q2LTOG X 2020-01-19,150.85
0Q2LTOG X 2020-01-20,120.9
0Q2LTOG X 2020-01-21,109.52
0Q2LTOG X 2020-01-22,161.79
0Q2LTOG X 2020-01-23,113.11
0Q2LTOG X 2020-01-24,97.32
0Q2LTOG X 2020-01-25,100.38
0Q2LTOG X 2020-01-26,116.73
0Q2LTOG X 2020-01-27,64.84
0Q2LTOG X 2020-01-28,72.3
0Q2LTOG X 2020-01-29,107.52
0Q2LTOG X 2020-01-30,92.92399999999999
0Q2LTOG X 2020-01-31,121.13
0Q2LTOG X 2020-02-01,101.03
0Q2LTOG X 2020-02-02,101.1
0Q2LTOG X 2020-02-03,75.32
0Q2LTOG X 2020-02-04,94.95
0Q2LTOG X 2020-02-05,69.82
0Q2LTOG X 2020-02-06,89.094
0Q2LTOG X 2020-02-07,92.96
0Q2LTOG X 2020-02-08,93.9
0Q2LTOG X 2020-02-09,78.08
0Q2LTOG X 2020-02-10,106.55
0Q2LTOG X 2020-02-11,105.45
0Q2LTOG X 2020-02-12,59.57
0Q2LTOG X 2020-02-13,93.48
0Q2LTOG X 2020-02-14,119.66
0Q2LTOG X 2020-02-15,49.48
0Q2LTOG X 2020-02-16,57.78
0Q2LTOG X 2020-02-17,40.31
0Q2LTOG X 2020-02-18,64.56
0Q2LTOG X 2020-02-19,135.72
0Q2LTOG X 2020-02-20,124.95
0Q2LTOG X 2020-02-21,121.19
0Q2LTOG X 2020-02-22,83.53
0Q2LTOG X 2020-02-23,82.63
0Q2LTOG X 2020-02-24,90.89
0Q2LTOG X 2020-02-25,70.61
0Q2LTOG X 2020-02-26,79.9
0Q2LTOG X 2020-02-27,92.59
0Q2LTOG X 2020-02-28,72.9
0Q2LTOG X 2020-02-29,72.34
0Q2LTOG X 2020-03-01,82.4
0Q2LTOG X 2020-03-02,74.08
0Q2LTOG X 2020-03-03,106.98
0Q2LTOG X 2020-03-04,60.96
0Q2LTOG X 2020-03-05,74.26
0Q2LTOG X 2020-03-06,92.44
0Q2LTOG X 2020-03-07,103.09
0Q2LTOG X 2020-03-08,106.74
0Q2LTOG X 2020-03-09,125.34
0Q2LTOG X 2020-03-10,68.38
0Q2LTOG X 2020-03-11,57.31
0Q2LTOG X 2020-03-12,76.79
0Q2LTOG X 2020-03-13,44.24
0Q2LTOG X 2020-03-14,76.33
0Q2LTOG X 2020-03-15,43.51
0Q2LTOG X 2020-03-16,67.49
0Q2LTOG X 2020-03-17,99.17
0Q2LTOG X 2020-03-18,82.47
0Q2LTOG X 2020-03-19,47.15
0Q2LTOG X 2020-03-20,65.49
0Q2LTOG X 2020-03-21,95.65
0Q2LTOG X 2020-03-22,60.78
0Q2LTOG X 2020-03-23,80.51
0Q2LTOG X 2020-03-24,99.64
0Q2LTOG X 2020-03-25,99.39
0Q2LTOG X 2020-03-26,81.31
0Q2LTOG X 2020-03-27,61.38
0Q2LTOG X 2020-03-28,59.18
0Q2LTOG X 2020-03-29,53.67
0Q2LTOG X 2020-03-30,78.1
0Q2LTOG X 2020-03-31,65.64
0Q2LTOG X 2020-04-01,73.32
0Q2LTOG X 2020-04-02,70.98
0Q2LTOG X 2020-04-03,51.67
0Q2LTOG X 2020-04-04,62.34
15WCXN1 X 2020-01-02,199.7
15WCXN1 X 2020-01-03,201.81
15WCXN1 X 2020-01-04,195.11
15WCXN1 X 2020-01-05,176.67
15WCXN1 X 2020-01-06,140.49
15WCXN1 X 2020-01-07,89.9
15WCXN1 X 2020-01-08,139.56
15WCXN1 X 2020-01-09,183.17
15WCXN1 X 2020-01-10,204.25
15WCXN1 X 2020-01-11,174.33
15WCXN1 X 2020-01-12,173.41
15WCXN1 X 2020-01-13,161.19
15WCXN1 X 2020-01-14,170.38
15WCXN1 X 2020-01-15,208.36
15WCXN1 X 2020-01-16,175.37
15WCXN1 X 2020-01-17,157.64
15WCXN1 X 2020-01-18,172.88
15WCXN1 X 2020-01-19,91.34
15WCXN1 X 2020-01-20,122.46
15WCXN1 X 2020-01-21,171.89
15WCXN1 X 2020-01-22,180.99
15WCXN1 X 2020-01-23,138.46
15WCXN1 X 2020-01-24,136.58100000000002
15WCXN1 X 2020-01-25,175.04
15WCXN1 X 2020-01-26,169.01
15WCXN1 X 2020-01-27,135.2
15WCXN1 X 2020-01-28,172.16
15WCXN1 X 2020-01-29,165.3
15WCXN1 X 2020-01-30,132.26
15WCXN1 X 2020-01-31,176.31
15WCXN1 X 2020-02-01,129.86
15WCXN1 X 2020-02-02,92.24
15WCXN1 X 2020-02-03,115.04
15WCXN1 X 2020-02-04,93.46
15WCXN1 X 2020-02-05,108.49
15WCXN1 X 2020-02-06,138.7
15WCXN1 X 2020-02-07,142.46
15WCXN1 X 2020-02-08,117.3
15WCXN1 X 2020-02-09,124.03
15WCXN1 X 2020-02-10,151.7
15WCXN1 X 2020-02-11,165.22
15WCXN1 X 2020-02-12,109.24
15WCXN1 X 2020-02-13,121.45
15WCXN1 X 2020-02-14,85.42
15WCXN1 X 2020-02-15,94.66
15WCXN1 X 2020-02-16,65.06
15WCXN1 X 2020-02-17,129.55
15WCXN1 X 2020-02-18,134.34
15WCXN1 X 2020-02-19,114.16
15WCXN1 X 2020-02-20,88.29
15WCXN1 X 2020-02-21,120.14
15WCXN1 X 2020-02-22,93.3
15WCXN1 X 2020-02-23,127.18
15WCXN1 X 2020-02-24,81.24
15WCXN1 X 2020-02-25,92.65
15WCXN1 X 2020-02-26,68.72
15WCXN1 X 2020-02-27,104.52
15WCXN1 X 2020-02-28,88.1
15WCXN1 X 2020-02-29,109.93
15WCXN1 X 2020-03-01,79.18
15WCXN1 X 2020-03-02,88.5
15WCXN1 X 2020-03-03,102.52
15WCXN1 X 2020-03-04,113.41
15WCXN1 X 2020-03-05,101.55
15WCXN1 X 2020-03-06,85.64
15WCXN1 X 2020-03-07,77.65
15WCXN1 X 2020-03-08,84.22
15WCXN1 X 2020-03-09,99.93
15WCXN1 X 2020-03-10,88.34
15WCXN1 X 2020-03-11,93.95
15WCXN1 X 2020-03-12,57.1
15WCXN1 X 2020-03-13,94.07
15WCXN1 X 2020-03-14,101.2
15WCXN1 X 2020-03-15,45.69
15WCXN1 X 2020-03-16,93.89
15WCXN1 X 2020-03-17,60.97
15WCXN1 X 2020-03-18,110.61
15WCXN1 X 2020-03-19,36.38
15WCXN1 X 2020-03-20,109.52
15WCXN1 X 2020-03-21,95.63
15WCXN1 X 2020-03-22,108.15
15WCXN1 X 2020-03-23,51.44
15WCXN1 X 2020-03-24,107.81
15WCXN1 X 2020-03-25,94.93
15WCXN1 X 2020-03-26,47.19
15WCXN1 X 2020-03-27,56.54
15WCXN1 X 2020-03-28,66.14
15WCXN1 X 2020-03-29,99.77
15WCXN1 X 2020-03-30,111.6
15WCXN1 X 2020-03-31,129.21
15WCXN1 X 2020-04-01,70.41
15WCXN1 X 2020-04-02,93.27
15WCXN1 X 2020-04-03,44.21
15WCXN1 X 2020-04-04,70.53
19090SM X 2020-01-02,102.28
19090SM X 2020-01-03,89.86
19090SM X 2020-01-04,171.12
19090SM X 2020-01-05,166.98
19090SM X 2020-01-06,109.376
19090SM X 2020-01-07,107.15
19090SM X 2020-01-08,98.64
19090SM X 2020-01-09,157.66
19090SM X 2020-01-10,118.08
19090SM X 2020-01-11,98.92
19090SM X 2020-01-12,83.301
19090SM X 2020-01-13,89.96
19090SM X 2020-01-14,121.82
19090SM X 2020-01-15,71.543
19090SM X 2020-01-16,116.86
19090SM X 2020-01-17,83.65
19090SM X 2020-01-18,124.45
19090SM X 2020-01-19,68.81
19090SM X 2020-01-20,194.34
19090SM X 2020-01-21,104.37
19090SM X 2020-01-22,88.57
19090SM X 2020-01-23,158.36
19090SM X 2020-02-18,105.73
19090SM X 2020-02-19,49.13
19090SM X 2020-02-20,89.74
19090SM X 2020-02-21,91.29
19090SM X 2020-02-22,73.2
19090SM X 2020-02-23,65.43
19090SM X 2020-02-24,60.32
19090SM X 2020-02-25,38.01
19090SM X 2020-02-26,83.62
19090SM X 2020-02-27,98.72
19090SM X 2020-02-28,87.178
19090SM X 2020-02-29,132.3
19090SM X 2020-03-01,71.95
19090SM X 2020-03-02,53.32
19090SM X 2020-03-03,76.01
19090SM X 2020-03-04,77.031
19090SM X 2020-03-05,65.87200000000001
19090SM X 2020-03-06,77.67
19090SM X 2020-03-07,81.81
19090SM X 2020-03-08,122.47
19090SM X 2020-03-09,74.39
19090SM X 2020-03-10,115.16
19090SM X 2020-03-11,112.02
19090SM X 2020-03-12,60.3
19090SM X 2020-03-13,41.27
19090SM X 2020-03-14,40.12
19090SM X 2020-03-15,118.52
19090SM X 2020-03-16,103.8
19090SM X 2020-03-17,88.74
19090SM X 2020-03-18,55.73
19090SM X 2020-03-19,55.94
19090SM X 2020-03-20,80.0
19090SM X 2020-03-21,75.0
19090SM X 2020-03-22,64.06
19090SM X 2020-03-23,45.2
19090SM X 2020-03-24,83.45
19090SM X 2020-03-25,65.52
19090SM X 2020-03-26,67.6
19090SM X 2020-03-27,54.09
19090SM X 2020-03-28,52.81
19090SM X 2020-03-29,55.42
19090SM X 2020-03-30,54.23
19090SM X 2020-03-31,60.19
19090SM X 2020-04-01,74.78
19090SM X 2020-04-02,45.47
19090SM X 2020-04-03,68.835
19090SM X 2020-04-04,62.73
1BD5TVT X 2020-01-02,70.71
1BD5TVT X 2020-01-03,76.49
1BD5TVT X 2020-01-04,72.753
1BD5TVT X 2020-01-05,70.7
1BD5TVT X 2020-01-06,77.38
1BD5TVT X 2020-01-07,77.45
1BD5TVT X 2020-01-08,77.18
1BD5TVT X 2020-01-09,93.09
1BD5TVT X 2020-01-10,73.92
1BD5TVT X 2020-01-11,70.28
1BD5TVT X 2020-01-12,74.45
1BD5TVT X 2020-01-13,84.97
1BD5TVT X 2020-01-14,98.78
1BD5TVT X 2020-01-15,73.99
1BD5TVT X 2020-01-16,79.88
1BD5TVT X 2020-01-17,81.18
1BD5TVT X 2020-01-18,81.73
1BD5TVT X 2020-01-19,66.05
1BD5TVT X 2020-01-20,72.11
1BD5TVT X 2020-01-21,97.33
1BD5TVT X 2020-01-22,81.87
1BD5TVT X 2020-01-23,67.73
1BD5TVT X 2020-01-24,70.92399999999999
1BD5TVT X 2020-01-25,76.25
1BD5TVT X 2020-01-26,84.61
1BD5TVT X 2020-01-27,89.43
1BD5TVT X 2020-01-28,74.09
1BD5TVT X 2020-01-29,61.03
1BD5TVT X 2020-01-30,104.33
1BD5TVT X 2020-01-31,92.68
1BD5TVT X 2020-02-01,79.72
1BD5TVT X 2020-02-02,86.314
1BD5TVT X 2020-02-03,70.79
1BD5TVT X 2020-02-04,65.21
1BD5TVT X 2020-02-05,64.44
1BD5TVT X 2020-02-06,93.86
1BD5TVT X 2020-02-07,84.86
1BD5TVT X 2020-02-08,66.58
1BD5TVT X 2020-02-09,56.94
1BD5TVT X 2020-02-10,70.74
1BD5TVT X 2020-02-11,99.27
1BD5TVT X 2020-02-12,83.64
1BD5TVT X 2020-02-13,85.12
1BD5TVT X 2020-02-14,79.89
1BD5TVT X 2020-02-15,94.59
1BD5TVT X 2020-02-16,60.7
1BD5TVT X 2020-02-17,123.72
1BD5TVT X 2020-02-18,142.35
1BD5TVT X 2020-02-19,138.06
1BD5TVT X 2020-02-20,80.32
1BD5TVT X 2020-02-21,73.05
1BD5TVT X 2020-02-22,82.79
1BD5TVT X 2020-02-23,94.85
1BD5TVT X 2020-02-24,91.17
1BD5TVT X 2020-02-25,73.62
1BD5TVT X 2020-02-26,87.05
1BD5TVT X 2020-02-27,76.46
1BD5TVT X 2020-02-28,80.82
1BD5TVT X 2020-02-29,71.32
1BD5TVT X 2020-03-01,52.82
1BD5TVT X 2020-03-02,56.39
1BD5TVT X 2020-03-03,59.39
1BD5TVT X 2020-03-04,43.61
1BD5TVT X 2020-03-05,66.14
1BD5TVT X 2020-03-06,111.06
1BD5TVT X 2020-03-07,94.08
1BD5TVT X 2020-03-08,93.23
1BD5TVT X 2020-03-09,99.59
1BD5TVT X 2020-03-10,67.82
1BD5TVT X 2020-03-11,59.62
1BD5TVT X 2020-03-12,81.47
1BD5TVT X 2020-03-13,88.43
1BD5TVT X 2020-03-14,49.46
1BD5TVT X 2020-03-15,90.14
1BD5TVT X 2020-03-16,79.96
1BD5TVT X 2020-03-17,69.13
1BD5TVT X 2020-03-18,55.32
1BD5TVT X 2020-03-19,50.02
1BD5TVT X 2020-03-20,89.03
1BD5TVT X 2020-03-21,87.75
1BD5TVT X 2020-03-22,68.28
1BD5TVT X 2020-03-23,68.95
1BD5TVT X 2020-03-24,73.45
1BD5TVT X 2020-03-25,65.74
1BD5TVT X 2020-03-26,78.15
1BD5TVT X 2020-03-27,73.36
1BD5TVT X 2020-03-28,59.86
1BD5TVT X 2020-03-29,64.06
1BD5TVT X 2020-03-30,56.83
1BD5TVT X 2020-03-31,54.34
1BD5TVT X 2020-04-01,76.33
1BD5TVT X 2020-04-02,62.8
1BD5TVT X 2020-04-03,52.24
1BD5TVT X 2020-04-04,53.47
1JJE0UY X 2020-01-02,25.5
1JJE0UY X 2020-01-03,35.56
1JJE0UY X 2020-01-04,33.03
1JJE0UY X 2020-01-05,30.89
1JJE0UY X 2020-01-06,33.47
1JJE0UY X 2020-01-07,29.14
1JJE0UY X 2020-01-08,35.12
1JJE0UY X 2020-01-09,26.186
1JJE0UY X 2020-01-10,66.77
1JJE0UY X 2020-01-11,25.49
1JJE0UY X 2020-01-12,19.05
1JJE0UY X 2020-01-13,24.03
1JJE0UY X 2020-01-14,28.703000000000003
1JJE0UY X 2020-01-15,31.13
1JJE0UY X 2020-01-16,47.45
1JJE0UY X 2020-01-17,37.91
1JJE0UY X 2020-01-18,40.0
1JJE0UY X 2020-01-19,55.22
1JJE0UY X 2020-01-20,68.14
1JJE0UY X 2020-01-21,72.14
1JJE0UY X 2020-01-22,60.66
1JJE0UY X 2020-01-23,57.72
1JJE0UY X 2020-01-24,46.97
1JJE0UY X 2020-01-25,44.85
1JJE0UY X 2020-01-26,42.65
1JJE0UY X 2020-01-27,33.61
1JJE0UY X 2020-01-28,24.14
1JJE0UY X 2020-01-29,26.32
1JJE0UY X 2020-01-30,18.3
1JJE0UY X 2020-01-31,24.91
1JJE0UY X 2020-02-01,26.3
1JJE0UY X 2020-02-02,39.43
1JJE0UY X 2020-02-03,29.28
1JJE0UY X 2020-02-04,31.46
1JJE0UY X 2020-02-05,68.06
1JJE0UY X 2020-02-06,68.98
1JJE0UY X 2020-02-07,70.4
1JJE0UY X 2020-02-08,42.44
1JJE0UY X 2020-02-09,20.378
1JJE0UY X 2020-02-10,27.9
1JJE0UY X 2020-02-11,20.07
1JJE0UY X 2020-02-12,26.44
1JJE0UY X 2020-02-13,24.24
1JJE0UY X 2020-02-14,43.23
1JJE0UY X 2020-02-15,20.83
1JJE0UY X 2020-02-16,24.16
1JJE0UY X 2020-02-17,25.94
1JJE0UY X 2020-02-18,24.94
1JJE0UY X 2020-02-19,25.63
1JJE0UY X 2020-02-20,21.41
1JJE0UY X 2020-02-21,29.86
1JJE0UY X 2020-02-22,22.57
1JJE0UY X 2020-02-23,23.02
1JJE0UY X 2020-02-24,28.0
1JJE0UY X 2020-02-25,16.02
1JJE0UY X 2020-02-26,26.46
1JJE0UY X 2020-02-27,32.59
1JJE0UY X 2020-02-28,21.58
1JJE0UY X 2020-02-29,23.04
1JJE0UY X 2020-03-01,21.07
1JJE0UY X 2020-03-02,31.91
1JJE0UY X 2020-03-03,38.41
1JJE0UY X 2020-03-04,33.77
1JJE0UY X 2020-03-05,39.23
1JJE0UY X 2020-03-06,59.13
1JJE0UY X 2020-03-07,36.64
1JJE0UY X 2020-03-08,18.51
1JJE0UY X 2020-03-09,25.24
1JJE0UY X 2020-03-10,23.2
1JJE0UY X 2020-03-11,32.25
1JJE0UY X 2020-03-12,21.706
1JJE0UY X 2020-03-13,35.46
1JJE0UY X 2020-03-14,37.31
1JJE0UY X 2020-03-15,26.46
1JJE0UY X 2020-03-16,33.5
1JJE0UY X 2020-03-17,25.0
1JJE0UY X 2020-03-18,25.72
1JJE0UY X 2020-03-19,36.51
1JJE0UY X 2020-03-20,32.7
1JJE0UY X 2020-03-21,45.16
1JJE0UY X 2020-03-22,38.94
1JJE0UY X 2020-03-23,46.91
1JJE0UY X 2020-03-24,64.49
1JJE0UY X 2020-03-25,63.0
1JJE0UY X 2020-03-26,69.69
1JJE0UY X 2020-03-27,73.5
1JJE0UY X 2020-03-28,25.84
1JJE0UY X 2020-03-29,23.38
1JJE0UY X 2020-03-30,24.413
1JJE0UY X 2020-03-31,34.13
1JJE0UY X 2020-04-01,34.669000000000004
1JJE0UY X 2020-04-02,34.342
1JJE0UY X 2020-04-03,29.83
1JJE0UY X 2020-04-04,36.55
1PILPB3 X 2020-01-02,48.023999999999994
1PILPB3 X 2020-01-03,52.64
1PILPB3 X 2020-01-04,52.47
1PILPB3 X 2020-01-05,54.92
1PILPB3 X 2020-01-06,64.673
1PILPB3 X 2020-01-07,43.48
1PILPB3 X 2020-01-08,35.3
1PILPB3 X 2020-01-09,84.06
1PILPB3 X 2020-01-10,44.96
1PILPB3 X 2020-01-11,45.1
1PILPB3 X 2020-01-12,71.42
1PILPB3 X 2020-01-13,60.51
1PILPB3 X 2020-01-14,62.62
1PILPB3 X 2020-01-15,44.38
1PILPB3 X 2020-01-16,68.35
1PILPB3 X 2020-01-17,94.39
1PILPB3 X 2020-01-18,54.95
1PILPB3 X 2020-01-19,74.47
1PILPB3 X 2020-01-20,49.85
1PILPB3 X 2020-01-21,57.52
1PILPB3 X 2020-01-22,71.83
1PILPB3 X 2020-01-23,76.67
1PILPB3 X 2020-01-24,64.29
1PILPB3 X 2020-01-25,72.34
1PILPB3 X 2020-01-26,57.68
1PILPB3 X 2020-01-27,67.54
1PILPB3 X 2020-01-28,33.39
1PILPB3 X 2020-01-29,37.05
1PILPB3 X 2020-01-30,39.45
1PILPB3 X 2020-01-31,52.27
1PILPB3 X 2020-02-01,46.11
1PILPB3 X 2020-02-02,105.92
1PILPB3 X 2020-02-03,88.78
1PILPB3 X 2020-02-04,103.38
1PILPB3 X 2020-02-05,51.54
1PILPB3 X 2020-02-06,63.73
1PILPB3 X 2020-02-07,69.66
1PILPB3 X 2020-02-08,44.84
1PILPB3 X 2020-02-09,63.01
1PILPB3 X 2020-02-10,47.45
1PILPB3 X 2020-02-11,86.43
1PILPB3 X 2020-02-12,49.11
1PILPB3 X 2020-02-13,96.57
1PILPB3 X 2020-02-14,109.95
1PILPB3 X 2020-02-15,67.45
1PILPB3 X 2020-02-16,56.5
1PILPB3 X 2020-02-17,91.73
1PILPB3 X 2020-02-18,54.04
1PILPB3 X 2020-02-19,45.93
1PILPB3 X 2020-02-20,67.361
1PILPB3 X 2020-02-21,70.0
1PILPB3 X 2020-02-22,49.37
1PILPB3 X 2020-02-23,46.88
1PILPB3 X 2020-02-24,57.79
1PILPB3 X 2020-02-25,73.28
1PILPB3 X 2020-02-26,54.44
1PILPB3 X 2020-02-27,61.0
1PILPB3 X 2020-02-28,46.5
1PILPB3 X 2020-02-29,67.65
1PILPB3 X 2020-03-01,56.51
1PILPB3 X 2020-03-02,72.17
1PILPB3 X 2020-03-03,71.31
1PILPB3 X 2020-03-04,52.77
1PILPB3 X 2020-03-05,49.97
1PILPB3 X 2020-03-06,65.3
1PILPB3 X 2020-03-07,65.46
1PILPB3 X 2020-03-08,38.46
1PILPB3 X 2020-03-09,54.56
1PILPB3 X 2020-03-10,37.33
1PILPB3 X 2020-03-11,43.77
1PILPB3 X 2020-03-12,57.83
1PILPB3 X 2020-03-13,61.17
1PILPB3 X 2020-03-14,50.67
1PILPB3 X 2020-03-15,39.21
1PILPB3 X 2020-03-16,36.3
1PILPB3 X 2020-03-17,61.93
1PILPB3 X 2020-03-18,89.51
1PILPB3 X 2020-03-19,61.34
1PILPB3 X 2020-03-20,38.97
1PILPB3 X 2020-03-21,105.37
1PILPB3 X 2020-03-22,62.18
1PILPB3 X 2020-03-23,68.41
1PILPB3 X 2020-03-24,78.24
1PILPB3 X 2020-03-25,79.78
1PILPB3 X 2020-03-26,51.72
1PILPB3 X 2020-03-27,50.82
1PILPB3 X 2020-03-28,37.55
1PILPB3 X 2020-03-29,43.1
1PILPB3 X 2020-03-30,49.54
1PILPB3 X 2020-03-31,39.76
1PILPB3 X 2020-04-01,46.88
1PILPB3 X 2020-04-02,61.74
1PILPB3 X 2020-04-03,59.28
1PILPB3 X 2020-04-04,92.49
1WV2OIN X 2020-01-02,70.57
1WV2OIN X 2020-01-03,78.12
1WV2OIN X 2020-01-04,93.06
1WV2OIN X 2020-01-05,83.61
1WV2OIN X 2020-01-06,50.75
1WV2OIN X 2020-01-07,57.74
1WV2OIN X 2020-01-08,100.76
1WV2OIN X 2020-01-09,95.86
1WV2OIN X 2020-01-10,88.92
1WV2OIN X 2020-01-11,85.14
1WV2OIN X 2020-01-12,83.57
1WV2OIN X 2020-01-13,107.37
1WV2OIN X 2020-01-14,97.94
1WV2OIN X 2020-01-15,82.92
1WV2OIN X 2020-01-16,124.44
1WV2OIN X 2020-01-17,116.35
1WV2OIN X 2020-01-18,61.41
1WV2OIN X 2020-01-19,71.81
1WV2OIN X 2020-01-20,89.54
1WV2OIN X 2020-01-21,71.55
1WV2OIN X 2020-01-22,86.78
1WV2OIN X 2020-01-23,81.1
1WV2OIN X 2020-01-24,80.67
1WV2OIN X 2020-01-25,85.4
1WV2OIN X 2020-01-26,92.51
1WV2OIN X 2020-01-27,117.67
1WV2OIN X 2020-01-28,94.58
1WV2OIN X 2020-01-29,133.18
1WV2OIN X 2020-01-30,97.29
1WV2OIN X 2020-01-31,98.32
1WV2OIN X 2020-02-01,94.51
1WV2OIN X 2020-02-02,77.92
1WV2OIN X 2020-02-03,93.97
1WV2OIN X 2020-02-04,90.09
1WV2OIN X 2020-02-05,86.09
1WV2OIN X 2020-02-06,91.68
1WV2OIN X 2020-02-07,94.32
1WV2OIN X 2020-02-08,87.81
1WV2OIN X 2020-02-09,84.07
1WV2OIN X 2020-02-10,88.53
1WV2OIN X 2020-02-11,85.97
1WV2OIN X 2020-02-12,73.69
1WV2OIN X 2020-02-13,93.14
1WV2OIN X 2020-02-14,129.84
1WV2OIN X 2020-02-15,112.22
1WV2OIN X 2020-02-16,95.72
1WV2OIN X 2020-02-17,96.16
1WV2OIN X 2020-02-18,93.88
1WV2OIN X 2020-02-19,96.87
1WV2OIN X 2020-02-20,103.1
1WV2OIN X 2020-02-21,96.64
1WV2OIN X 2020-02-22,91.7
1WV2OIN X 2020-02-23,95.73
1WV2OIN X 2020-02-24,98.84
1WV2OIN X 2020-02-25,106.25
1WV2OIN X 2020-02-26,87.05
1WV2OIN X 2020-02-27,91.71
1WV2OIN X 2020-02-28,90.9
1WV2OIN X 2020-02-29,90.82
1WV2OIN X 2020-03-01,86.22
1WV2OIN X 2020-03-02,82.54
1WV2OIN X 2020-03-03,87.86
1WV2OIN X 2020-03-04,90.57
1WV2OIN X 2020-03-05,84.96
1WV2OIN X 2020-03-06,68.51
1WV2OIN X 2020-03-07,75.63
