ID,target
0I6TQSZE,0.05615870704641565
0IBBENNY,0.961280071735382
0INHGQUR,-0.08367153592407703
0IRU7WSZ,0.7711368799209595
0J1KH6IR,0.054240861162543286
0JFPL4WS,0.033405483281239864
0JOKLM2W,-0.45268584489822383
0JRF3UU6,1.0
0JWZZYP6,-0.2092152565717697
0K600HFK,0.0192518163472414
0KIQZZ55,0.9775247693061828
0KTRZU3F,0.5971248805522918
0L5FPE0M,-0.024647286074468863
0LJU7D73,0.030296535044908524
0M5P9LC5,1.0
0M738I3J,0.9238593816757201
0MKZBCYV,1.0
0MQ7K6CC,0.7315510809421539
0NEYSYJE,0.6593940496444701
0NM97TFK,0.9479362547397613
0NYFVKVR,0.41419045627117157
0OGKWRB6,0.16245522536337376
0P0F7Z28,0.9454634487628937
0P1W9RZV,0.9949736416339874
0PKQN5ZH,-0.006935735419392585
0Q269J05,0.40168741941452024
0QAJE1TS,0.0027492987806908785
0QP8BFOL,1.0
0QPJGR5L,0.08998375236988067
0QY53C2D,0.20887876898050306
0RBILGAY,0.07591662406921386
0RLELG5C,0.1331710062921047
0RPFLABS,0.7205297112464905
0S7CQ4NM,1.0
0S94ZK8X,1.0
0SKCHVYQ,-0.7311217963695525
0SPN656F,0.14411519840359688
0SYVQUV3,0.6473606824874878
0T9M01HO,0.5896046459674835
0TD9MYE7,-0.665636983513832
0TVVGK0Y,-0.5627485409379005
0U5K9354,0.2250802144408226
0UAS9KZ8,-0.06940807402133942
0UU0K2M9,0.06092210710048675
0V0E36KX,-0.029840724170207975
0VJRIRF2,0.9360945284366607
0VPWA7OP,0.42025331854820247
0VZZVO8K,0.8201150476932526
0WJ49YKS,0.8851160824298858
0WRP7CRH,0.9356294512748717
0WT10TDJ,0.9547883510589599
0X5OKEGG,0.07233104333281518
0X5XXYXV,0.6845549643039703
0X7XSWH8,0.22265358939766883
0X9NOJIT,0.022161811590194702
0XA3P7K9,0.9700564444065094
0XES42U3,-0.017725962772965433
0XG1BZYN,-0.016827090457081795
0XKCZLPF,0.7721435964107514
0XLA0FDU,-0.15454227179288862
0XYD76FK,0.769493144750595
0Y09E8RV,0.2765732757747173
0YDK8S9C,0.12971622943878175
0YIZRXBP,0.7218011260032653
0YJTCA8W,0.06460007317364215
0YNM4HVC,0.0034385465085506467
0YTZPELQ,0.5553507745265961
0Z2MDPDT,0.1675940163433552
0Z2RHQDH,0.8702429831027985
102U0YX3,0.6809732496738433
107C2L0T,1.0
107DHDBX,0.9317392170429228
10BYCU8A,-0.45963736772537234
10HEMN9C,0.05851226635277271
10VK7LE1,-0.05934830419719219
10YYE0DC,0.9547412455081938
10YZV5WC,0.05682969515910372
10ZG51MZ,0.006848459318280219
110TCSFM,0.7578159272670745
11GUK2S1,-0.5147954642772674
11HBNHBZ,-0.0077273171395063405
11IVYVX2,0.7855945706367493
12L8FLPV,0.9548845052719115
12NODYFQ,-0.9694097816944122
12SDZ9RH,0.9538268327713012
1389W54H,-0.02238674014806747
13BVQ17H,0.5778633803129196
13IDRQ2L,-0.021464839577674862
13O16XLW,0.4872582346200942
13P6K8QY,0.9646268010139465
13UO9VDI,-0.01092923395335674
145PEZAA,0.07630951106548309
146NWQHN,0.7891589820384979
146W4L0B,0.7766352474689484
14NPKO0I,0.05199282951653003
14VKGQMD,0.04658958059735596
156RKJ4J,-0.06293789930641651
15LXW89U,0.5974636077880859
15T435VZ,0.5052882045507431
15ZDGMGZ,-0.018609005003236236
16CSK3VX,-0.30185047984123226
16GABXU4,-0.029197868704795838
16M3GQBL,0.9568096339702605
16QKOG7D,0.4233213722705841
16UV84RZ,0.7615051805973052
16X4WWOG,-0.24934379309415816
17CA2RAB,0.04024201519787311
17U0TZP0,0.9331143617630004
17V45OQY,0.06409978196024894
17YJ5XC7,0.9414236426353455
1810S3I5,0.05053008720278739
18F24KHJ,0.6583670109510421
18FGTXCX,0.5837217986583709
18GHH8L1,-0.08181244619190692
18JWONSH,-0.06735365390777587
18KLKSIM,-0.029840724170207975
18LR28MW,-0.03356595151126385
18X8NIYZ,1.0
18YOVFEQ,0.9773953616619109
195JQFF4,0.025181853026151658
1960TJV9,0.505791637301445
19A3XHW0,-0.02898983992636204
19OCHYUN,0.13380863070487975
19OQCFPQ,0.7998371034860611
19R1ZAK4,0.257676263153553
19RFNUPU,0.9491693139076232
19TXSZ4C,-0.0025112916715443133
1A5329KK,-0.01118110828101635
1AEQBETN,-0.3471171836426947
1AGLX0FE,-0.013252053409814835
1AW8QSL4,0.110200622305274
1AYJQ9EZ,0.09394054301083088
1AYVYRYQ,0.860462862253189
1BHJM0RW,0.9959250569343567
1CDZ2D2P,0.933592689037323
1CQEHL9J,-0.12462409660220146
1CVJMZDF,0.6510036945343017
1CW7IG3S,0.024181917309761047
1D290KFF,-0.0990935631096363
1D89C1XQ,-0.046126766875386235
1DAIX0MA,0.786385840177536
1DNX3VRF,0.2533195689320564
1E9EBK5B,-0.7410637751221656
1ENRJ53J,0.9511379241943358
1EYYTF6R,1.0
1FDILM4A,0.03925157114863395
1FELHUNC,0.9242230236530303
1FQVXJOG,-0.07601051405072212
1FTFR0JD,-0.02773267866577953
1FUDDMOH,0.0009937297552824013
1FY7SVW4,0.018177921324968337
1G3BKVPH,1.0
1GLR8XRG,0.09522224590182304
1GNA8599,0.9983306527137756
1GPSS9KB,-0.034478447213768956
1GUGJUDU,-0.6622075352817773
1GVYL74K,-0.33610825501382346
1H0CHYJV,1.0
1H6D8SIO,1.0
1H6UCU0F,0.9773232042789459
1HLZCWBS,0.05040696896612644
1HN5499Q,-0.027176195383071894
1HVDMB2S,0.9789672076702117
1I5Y44LR,1.0
1IK7LJZZ,0.03606156334280968
1J3NCJOO,0.24030396044254304
1JBC356U,-0.05371224097907543
1JGHA5DB,0.9969152748584746
1JGOLI11,-0.42415254116058343
1JO6NQRU,0.01002827100455761
1JQ4RLYU,-0.9920282781124115
1JV441U6,0.3052625715732574
1JVVJ2L3,1.0
1K7KJ3EM,0.17736803293228148
1KAPDGBL,0.0281218271702528
1KIXM6E7,0.21506460830569266
1KJKYS09,0.9681048691272736
1L3TVUTI,-0.11293597519397734
1LI7YTGK,0.5107946321368217
1LIR621Y,0.976738703250885
1LJP0Q2T,0.7634090900421142
1LLXXFMT,0.8837613701820373
1LM2659Q,0.6212535738945008
1LMPYA19,1.0
1LWISJYN,0.9814616084098815
1M3MUGT7,-0.5307182222604752
1M848CXN,-0.025344458222389232
1M8M8LWY,0.01143684461712837
1MF8IRNZ,-0.03681969679892062
1MGE219Q,-0.013117404654622076
1MVXNBML,0.8384850203990936
1MXZDT81,0.43112129531800747
1N5ELR4B,0.12407497093081474
1NL1IDBL,0.7868507504463196
1NR57QVC,-0.7324952840805053
1O66DLEX,0.6647342145442963
1OG5E44N,0.9639039576053618
1OLF5CES,-0.8312892496585845
1OTCEUTB,0.5907546550035476
1OV397YI,-0.62486342638731
1P5OSMZS,0.8750727653503417
1PDXT443,0.8336137533187865
1PHQGV1K,0.735963487625122
1Q4973P1,0.014582378789782524
1QHADUQ8,0.10687922053039073
1QZZ632C,0.06327684931457042
1R10AD1G,1.0
1R8LM9Q9,0.03553611487150192
1RJECTL1,0.7908330798149109
1RT2S3G6,0.02028876356780529
1RVCUR4K,-0.10167719349265097
1RWQDVG6,-0.4255496948957443
1S3AYP18,0.18642179667949677
1S3S29J1,0.07512942478060722
1S49M49N,0.9787994146347045
1SG2X4ZU,0.9919305384159087
1SIX8HLK,0.85889533162117
1SKCA8EP,0.030296535044908524
1SLHV5XF,0.8811175763607024
1SNNQTIP,0.9872682690620422
1SVQLHHM,0.1681315541267395
1T0C0J5I,0.9679447591304778
1TE8URRE,0.6987638294696807
1THKW1AH,-0.03584384843707085
1TYDTNXF,0.003734317421913144
1UD6PS78,0.9639161884784697
1V79BWMO,0.2473677560687065
1V8WAUGK,0.8295507848262786
1VF6PHC1,0.32714691162109377
1VS5SVNH,1.0
1VTEVYH5,0.34295909106731415
1VYN1VPT,0.8580536901950836
1WJ55D2G,0.9856663107872008
1WRK9FR2,0.8216351211071014
1WU05CCZ,0.08529797494411469
1WV6C4G3,0.3990134134888649
1XLJKA7R,-0.01314336508512497
1XLM2TLU,0.3454800695180893
1XNPDGRI,0.7136125981807708
1Y9RZ3FX,0.7089168041944502
1Y9YVSU4,1.0
1YYMPD3J,-0.13772654831409453
1ZEJ12YM,0.017223083972930906
1ZH03KU3,0.9739791929721832
1ZIJZJIW,0.03943271189928055
1ZOOZCO3,0.9482451856136322
2029XRFF,0.2568311631679535
2032QSMM,-0.6436790063977241
20GG6UW2,0.05216462984681129
20LVF2NC,0.06910991668701172
20U6WZ29,0.9634478330612182
211GIYHQ,-0.3768549710512161
2157Y7O7,1.0
21W00O9A,-0.4348891898989677
21XGF2EZ,-0.250626802444458
222NA1KI,0.9512670636177063
22G523JN,0.9136250257492065
22MVYMI2,0.05743572488427162
22QTELMS,0.1762560096103698
22W84H17,-0.5055740356445312
23P3SSVR,0.8647080719470978
23XQ7VZW,0.9805794119834899
2464245Z,-0.8850843489170074
24UH976E,0.9895170331001282
2584B7T4,0.1977578617632389
25RQJGOS,0.5408216178417206
25ZLW3EP,-0.005652857944369316
268KX2SY,0.22738822996616362
27N7NOP1,0.32302000075578685
282NC86K,0.9680281400680542
28C5XQXV,-0.034790747240185736
28QN0ORU,0.45106357336044306
28YVEFQH,0.02437717281281948
290UJXO2,0.004443916305899621
29EN0QUK,0.8901388466358184
29EZKGY4,0.7296219229698181
29OQCDBK,0.8942539393901825
2A1261K1,-0.07771328575909137
2A5IO2S3,0.05016098096966744
2AC4KYQF,0.9527033030986785
2AFDI2MJ,0.26005648225545885
2B1KS8T9,0.962602561712265
2B6Q61W7,0.9524005711078642
2B8LHDQS,0.16309602558612823
2BBG4MKW,-0.007520646229386329
2BDA9NMA,0.8731326401233672
2BF2VDKV,-0.5961655020713805
2BIB2WTB,1.0
2BJ7VQ1B,0.8450174808502197
2BSN9HPY,0.03452889397740364
2BW3A3KP,0.9687073528766631
2C2P5XSF,0.08453782387077807
2C43RFA4,0.02509539537131786
2D43EY76,0.41122077181935307
2DEF3ZT7,0.9653363645076751
2DF4FWM3,0.4135326277464628
2DKH354J,-0.005893822712823748
2DOYXIRS,-0.08777100965380669
2DX9KCUL,0.72344970703125
2E3Z70J7,0.950191468000412
2EI65C6O,0.7586488842964172
2EPHZLNX,0.10186758041381835
2EVE47YL,0.056259095668792725
2EVHN3VP,-0.07052461095154285
2FAVB6B8,-0.02588290083222091
2FRTDIPL,0.9947509646415711
2FZSC226,0.9809262573719024
2G0ANM9H,0.9937692821025848
2G2YL81G,0.13352710977196694
2G67O8AT,-1.0
2GGC5RGG,0.5060471802949905
2GGK4EOX,0.01200000643730163
2GL5L3TK,0.8025061190128326
2GS7T0GP,0.24761067368090153
2HATL6AU,-0.55298071205616
2HGJ9DS9,0.8334704041481018
2HKGV6C6,0.754680049419403
2I4G5BMZ,-0.08855636864900589
2IHKYZC7,-0.03689320385456085
2IMYI43N,0.6971009761095047
2JF4OGAY,0.1385700389742851
2JSP549M,0.025937962532043453
2KAEJYFB,0.9839518189430236
2KVJ9CPL,0.22932343035936353
2L12W98H,-0.021810443117283283
2LJYVABU,0.06042483411729335
2LZGD9L7,0.49342255592346185
2M48X0EX,0.9989954769611358
2M4U10QB,0.6806809872388839
2M7ZDGVN,0.005236414261162281
2NGONSTN,-0.2404778003692627
2O1HWDA4,0.06864395067095756
2O7CS8PG,1.0
2O7N30P2,0.5078510433435439
2OAZY56J,0.0831527329981327
2OEFWJ48,0.04801541082561016
2P27AA3N,0.42975784540176387
2PI2KGPI,0.07232815772294998
2Q6J3LEW,0.9425525605678557
2QBT70AC,0.03830916881561279
2QVPPZ0I,0.639694184064865
2RD4MJQ5,0.519875219464302
2RSMGGGQ,0.9888366818428038
2RWGX9WY,0.03006948133697733
2S2H03X1,-0.7110071763396262
2S8E7RP3,-0.005727408453822135
2T4CEIWC,-0.3201485872268677
2TJOG1XL,0.5529782027006149
2TT1ZWN6,0.05189940370619297
2TV49WWC,-0.021579908207058907
2TXUQJXC,0.9027799010276794
2TYX6BJT,0.9746743619441987
2U39YOH2,1.0
2U77KHLV,-0.03573469147086143
2U93DIML,-0.7478316277265549
2UIJITYY,0.550527137517929
2UIKSO1D,-0.33870542198419573
2UMKL29B,-0.04842920564115047
2UPIUQFD,-0.06737602017819881
2UTVCH63,-0.21982205808162686
2UXG60WA,-0.011884543602354825
2VEEYXC7,0.8986750602722167
2VI1RHOM,0.904601377248764
2VK1B0WY,-0.019111155718564976
2VNZ1NAD,0.062240212410688396
2VP2Z5GN,0.032972147688269615
2VT9R24K,-0.08728796504437923
2VU8UF00,0.4460102707147598
2VWPD5U4,1.0
2WXZUSMS,-0.05935522690415382
2XHX1QED,0.055203830078244205
2XLCIVW5,1.0
2XP0FDGT,0.6919709146022797
2XQF45DB,0.05387242063879966
2YACEGJQ,0.018079433590173718
2Z1FL5YK,0.2352515950798988
2ZSGSQSL,0.19005185216665266
2ZSTFLM6,1.0
30CQ4YNU,-0.25712817311286923
30MPKN09,-0.806461489200592
30N2WSHO,0.9297076702117919
30TAAJDM,-0.05230979844927787
30U4EMKG,0.3807052463293075
318SVEA6,0.14018255323171613
31A8K788,0.01977429054677486
32M2Q44I,1.0
32REVAG0,1.0
32T6ZRCY,0.7406791567802429
32Y7YIIO,0.9629512012004852
33481WKC,0.8897394716739654
3399ZKCE,-0.028850666433572765
33BNL0AS,0.06873571090400218
34ILBL2X,-0.2326435714960098
350WHWEN,0.9756438434123993
35W4BU5I,-0.04823927395045757
35XND9O4,-0.42775764167308805
364SLNBT,1.0
365NIVAY,0.2900320336222649
36C8E3FX,0.21633466519415379
379KFE4P,0.8758763253688812
37C25N7S,-0.17466807067394255
37EZIVHP,-0.017796222120523453
37MY2GB3,0.13005214855074881
37OZ6OG5,1.0
37TE28RG,-0.03435561880469322
37U8WO0T,0.9693042039871216
380K9ZWQ,0.15959901213645933
3830P2ZN,0.5163435339927673
38N5SSZ0,1.0
38U89KRP,0.967530071735382
38VWSVFB,-0.38573472052812574
38WZB80L,0.20292831286787985
38YKJDV5,0.030511049553751945
397Z7U3T,0.23176321312785148
39NRAHLZ,-0.008283830061554906
39VQXUVG,0.027603208785876632
3A0P5G4F,0.13869971185922622
3A3HE13B,0.33310297429561614
3A8RPOAE,0.01468714000075124
3AH1VRKT,1.0
3AHIFIE3,0.9437069058418273
3AJGEVZ0,-0.007377949933288618
3AJHECDS,0.16656127125024794
3ALFQRVZ,-0.01024204008281231
3AOYGO15,0.9738312602043151
3B0XQV64,0.045041300868615505
3B1GMXGW,0.004716632887721062
3BCKJ51Z,-0.05044604167342186
3BJHA66J,0.07439525201916694
3BTN8PIQ,-0.18149505704641342
3CXB101M,0.9791593968868255
3D3JZMCY,0.6212489545345307
3DMYZWUM,0.02272760160267353
3DWNBF9Z,-0.06441667824983595
3EGWYPHZ,-0.03458638042211532
3FA9Z1RR,0.02978694252669811
3FCWW0YG,-0.005743344500660897
3FIZ03LU,0.9847853660583497
3G34FE16,0.900212264060974
3GKVHKEL,-0.011567023396492003
3HES0W0G,0.9307871341705323
3HM9KNG7,0.01574390754103661
3IGLZWKQ,0.13724012821912765
3J5R863P,0.13834549039602279
3JPJXOJL,0.017268394806887955
3K4UVZ23,0.25662046447396275
3KCVLPAM,0.9452830612659454
3KKEQWRP,0.10547693371772765
3KX8TDLQ,0.8688899576663971
3L2QH69N,1.0
3LGITGLO,0.9971039712429046
3LRM89OU,-0.0016526959836483009
3LVMTOW3,0.9535648584365843
3M3QGXDL,0.5718869566917418
3M4WD8IS,0.0012576684355735772
3MAQ6W9G,1.0
3MJUC6EJ,0.05955903679132461
3MKNC24U,0.6166796743869781
3MV9F8UF,0.9764380037784576
3MZP3JD7,0.9831059217453002
3NAPLSZW,0.9852808237075805
3NAUC9IU,-0.006053004995192168
3NKZNO22,0.8514639794826507
3O2HZLP9,-0.02428588680922985
3OJ7KT7I,0.465615838766098
3P2JF9QJ,0.5927768766880035
3PCDRS8W,0.49154093265533444
3PHDXBYT,0.7997209191322325
3PQ5JON7,0.08847953751683235
3PTW4E3P,0.9573043465614319
3PYDPDOA,0.9706161499023437
3QJJLPGE,0.9966435194015502
3QKUCQDZ,0.741420578956604
3QOOO0KS,0.9386745810508728
3QRFCVK5,-0.2125372076872736
3QXG460O,0.11294365972280503
3RAKQ80R,1.0
3RREAR7I,0.015113411098718641
3SIYR3Z1,0.954218077659607
3SVOPWWL,1.0
3T0ATYWM,-0.014444567263126373
3T3YD897,0.546645513921976
3T766MCP,0.28006605505943294
3T8UQC00,0.640985071659088
3TCONTV1,0.36964555382728576
3TIY6FFL,-0.3684896349906921
3TJ2D4BK,0.71041022837162
3TLWFADF,0.10412750244140626
3TPED3SS,0.9447336375713348
3U7BRVRC,0.9753324627876281
3UDCHC4M,0.9548135936260223
3UOX40K4,0.9556773900985718
3UT9BWC1,0.06300627067685127
3V98O6DA,0.20629431121051311
3VVBGGZB,0.05246708020567894
3W5DKA5N,0.974406361579895
3WIUNUY0,0.7432896733283996
3WNDYPGP,0.10820518508553503
3WQJWRNU,-0.24781986586749552
3X1GV9VI,0.20347019918262957
3X2OH0ZA,0.756776350736618
3X6HN1VI,0.21490577161312102
3X7WM1WB,-0.9995590984821319
3XTQU2TO,0.00716683529317379
3XTVHQ61,0.00913749374449253
3XWUOD1K,0.04589370394241996
3Y6RKQAJ,0.06729722768068312
3YG5HF6X,-0.008518442010972647
3YIRRX90,0.569049122929573
3YS8BV6P,0.06409978196024894
3Z3DIZVP,0.004860953986644739
3Z6C09Q5,0.6709870636463166
3ZLN7C8G,0.3981673449277878
3ZMSZZ66,0.09869921766221522
3ZUNL5R0,0.9647478580474853
4063L3W0,-0.1512936182320118
40O2CLZZ,0.8883583724498748
40VHRLN4,0.22238818258047105
419XGLTB,0.9890991628170013
41BAZ1BQ,-0.021504280716180803
41EP44LB,-0.03767476379871368
41QMUMSO,0.9696447074413299
41TX1OI5,0.027319175424054265
42VF21Z0,-0.14211779534816743
43AJ8UYV,0.8230582058429717
441Q08X2,0.7611649632453917
4422M8PV,0.6975802421569823
445W0YQD,0.7929319232702254
44JTAUV9,0.016054640506627037
44Y1PGLA,0.7849975705146789
45120ZOA,0.055578888207674024
458YGIKO,0.3098208487033844
45CMV1HJ,0.7245832502841949
45HRJYTM,0.6102453887462616
45LYPA6V,0.2635117322206497
462YRT2R,0.12080118618905544
46EVW9WB,0.11536005809903142
46S20ECF,0.9964037895202635
46VOU6BF,-0.046976926922798146
46WUVTIL,0.9082328438758849
46XK7NNR,0.9622044265270232
47IH54OO,0.06936597749590873
47MMEZVF,0.026823357911780473
47TV2U3M,0.7610546231269836
47UX1PNC,-0.002023235411616042
47YJ4AKS,0.8829479813575745
47YWTXP8,-0.48197277188301085
48G8JXR2,0.13015250042080878
48SW79XQ,0.07184254713356494
494G0186,-0.10337905660271644
497TAQST,0.8955931186676025
49HP92WK,0.9902577877044678
49PLMGJT,0.8244460642337799
49TLYZJ2,-0.6429484710097313
49TU3DKG,-0.11942388601601123
4A6G1XII,0.95928555727005
4AGU4YNT,0.9049275636672973
4AHAMUDH,0.9196153223514556
4AHKERGZ,0.03032589368522167
4B0NH4X7,-0.9926329195499419
4B0SSAKB,0.9913891136646271
4B37M9II,0.8525988936424255
4B44Y95K,0.9787116289138793
4BEGHATM,0.16677997559309005
4BG1L47I,0.22038851380348204
4BHN8T1V,0.8426627814769745
4C96Y21U,0.07757369801402092
4CRP4V5E,0.14493625201284885
4CV1SQJ2,-0.02139359302818775
4CZUEN59,0.4570737659931182
4D1GSEAM,0.257676263153553
4D26T5LH,1.0
4D5A6VDX,1.0
4DHYW006,0.02904473878443241
4DYPQ2HB,0.9717959642410278
4EJVAQYH,-0.09219735339283942
4EUZZJ2F,0.41096180975437163
4F13AIOJ,0.813282436132431
4F42U8LY,0.9965261459350585
4FKH04QG,0.006347559520509094
4FPS891E,1.0
4FQ75JO9,0.11489009484648703
4FY2LK04,-0.14605149887502192
4GGQYV4X,0.9303803384304046
4GN2RS51,-0.1712710540741682
4GN6AYSE,-0.0010192242159973832
4GQOX1ZE,0.9617835462093354
4GWJNFZ9,-0.05297446884214878
4H9CNGBQ,-0.08945157974958419
4HD4K5AO,1.0
4HGAABWC,-0.049944066628813746
4HPKUGP1,-0.07021290399134159
4IIKRA2J,0.1769443340599537
4IULS4TU,1.0
4J8YO2I9,0.0712259117513895
4JICWVQ0,0.9849236369132994
4JX99A2I,-0.5979456484317779
4LCE3WSP,0.9863913655281067
4LDYEDB3,-0.048809514939785005
4LHLPOTH,1.0
4LJSHBCM,-0.473266988992691
4LQRXBEX,0.5299762219190597
4LZE2PY4,-1.0
4LZSNF0A,-0.25141770504415034
4M2VHO90,0.9217588901519775
4MITBHDK,0.1344719037413597
4MRUR57C,0.16069872602820398
4N1LIRX0,1.0
4NCOYU8D,0.927424281835556
4NEYSOWW,0.26884943172335624
4NPAAM06,0.9144667923450469
4NQRAHF5,0.06149400547146797
4O1PE5M7,-0.691114979982376
4OIEMVQE,0.16369224190711973
4P0FTVP7,1.0
4PXKITD2,0.4071989223361015
4PXR83HI,0.3149023458361625
4Q2FMMIN,0.24030396044254304
4Q4LJWY8,0.030604569381102918
4Q7JL5UM,-0.7338370949029922
4QGWJQ1J,0.9217772424221039
4QVCR45F,-0.7434595108032226
4RCC409U,0.23335281312465667
4RG44OL0,-0.08439501486718654
4RP5N2P6,-0.11048525348305702
4RS287KG,-0.5568076610565185
4S1GEXDP,0.17466455814428627
4S200YHF,0.021284776553511617
4S2BZDTA,0.09425944760441779
4S4ECMDY,0.9679892241954804
4TAJHJUI,0.014097234030487016
4TEL5126,0.7951251566410065
4TG9MKXF,-0.635953814536333
4TY9BAOI,0.29958195388317105
4U54K465,-0.04823449216783046
4UEO3MUA,0.9086317479610442
4VB9KBAG,1.0
4VCTEXCW,0.011576192826032639
4VERCXJG,0.14264007583260535
4VKDGR69,0.950191468000412
4VKPLKQ8,-0.08276575952768325
4VSWFM4E,-0.525104084610939
4W04TOWC,0.8085299015045165
4W4PHN6S,-0.2386932048946619
4WOP7UVP,-0.41060503721237185
4WTDHD11,0.19876936078071594
4WY0N63C,0.0009693535859696566
4X0DGD32,-0.08972002305090428
4XA64CY4,0.24030396044254304
4XGWN7U6,0.08159022331237792
4XHER3GA,0.9332127809524535
4Y38XQZK,0.07625498697161674
4Y6DL9W9,0.9435489833354949
4YHHD3IS,-0.09760792627930641
4YQVUDX9,-0.8343385100364684
4YRJE1NA,-0.5610387759748846
4YT5YFA3,-0.7552508637309074
4YY7B6SH,0.4785851836204529
4Z0MXZDZ,0.9514794468879699
4ZBMG70R,0.02382310852408409
4ZFC90NL,0.12963270545005798
4ZJYIM8C,0.8048492193222045
4ZPZ3ICI,0.07647719383239746
502VPYK7,1.0
505UZYNQ,0.2301773503422737
5071ZYCE,0.24030396044254304
509OVIXK,-0.051549457013607025
50K3G71G,1.0
510PF284,0.019350767135620117
511C9JKQ,0.012812482332810758
51FTZT6J,0.8308516561985015
51Y3JICD,0.03684300614986569
52CIXQ9G,-0.06653275601565838
52H3V6OR,0.950191468000412
53N68KSM,-0.010590464994311332
54279XMP,0.01865822561085224
5596RV1R,0.08309061378240586
56OKJR5L,0.005467825382947933
578LN2NZ,0.08155404701828955
57J0F19B,-0.4849766056984663
58IU8443,-0.13975146859884263
59BNP9TI,0.8430961728096007
59C16RRW,0.40068970620632166
59E7SRTN,0.937051212787628
59EFUWT3,0.6129335165023804
59JUTA3F,0.9861336112022399
59VGVO3L,0.9171950340270996
5A151HHZ,0.0015828222036361698
5A6PPX8Z,-0.8019957810640335
5A76BUFZ,0.013751254603266714
5AVLUBOP,-0.00363052636384964
5BC4HXPA,0.9069376528263091
5BHD0EWO,0.17609822303056716
5BNU65QR,-0.04983354173600674
5C2QAD15,1.0
5CB8YP5D,0.9364569306373596
5CGKQP8F,0.744325280189514
5CH8NHHA,0.06669616289436817
5CIUDJFX,0.9868819773197173
5CT2D06K,0.9709659218788147
5CVA36SF,0.7350924432277679
5CVN7WJP,0.07459581387229264
5CYHV21K,0.8838241040706634
5CYKAZEY,-0.002023235411616042
5D6MKE0Q,0.9835050463676451
5D80XCAW,0.3815636962652206
5D9MK0Z1,0.9595371961593627
5DRBROPZ,0.38062721192836757
5E5AREQ0,0.9482813596725463
5EKMTASN,0.717996484041214
5EQD44KZ,-0.5921596407890319
5F150QYF,-0.023350928351283076
5FL8JQR2,0.06560202538967133
5FO1VXXQ,0.9738810777664184
5FOTKVOG,-0.12849827744066714
5FRAAHEK,0.950191468000412
5G3H983K,0.6416323065757751
5G3IRHE7,-0.11355952322483062
5G9B22E2,0.996309369802475
5GGZH86Z,-0.5618282884359359
5GKJ9WON,0.6804950356483459
5GR2O2PU,0.04730397574603557
5GREU48K,-0.6004277765750884
5GWLEPR4,0.9891352832317352
5H64YX1X,0.018984121084213268
5H9EPBTT,-0.04767193347215652
5HGA706Z,1.0
5HICUYDK,1.0
5HM8AHAJ,0.9844027638435364
5HURD6PX,0.0016133416444063173
